id_x,songName,artistName,id_y
lyr_03269,Bring On The Night,Bruce Springsteen,sgd_026547
lyr_03275,Be True,Bruce Springsteen,sgd_026536
lyr_03276,Cynthia,Bruce Springsteen,sgd_002023
lyr_03277,Dollhouse,Bruce Springsteen,sgd_002025
lyr_03284,Matamoras Banks,Bruce Springsteen,sgd_002063
lyr_03289,Meeting Across The River,Bruce Springsteen,sgd_026629
lyr_03292,Jesus Was An Only Son,Bruce Springsteen,sgd_026601
lyr_03293,Black Cowboys,Bruce Springsteen,sgd_026540
lyr_03297,Lost In The Flood,Bruce Springsteen,sgd_026618
lyr_03298,Leah,Bruce Springsteen,sgd_026607
lyr_03300,All The Way Home,Bruce Springsteen,sgd_002008
lyr_03304,Fire,Bruce Springsteen,sgd_002032
lyr_03313,Because The Night,Bruce Springsteen,sgd_026537
lyr_03333,Land Of Hope And Dreams,Bruce Springsteen,sgd_026606
lyr_03334,Jack Of All Trades,Bruce Springsteen,sgd_002049
lyr_03344,Adam Raised A Cain,Bruce Springsteen,sgd_026522
lyr_03345,All Night Long,Bruce Springsteen,sgd_002006
lyr_03351,Light Of Day,Bruce Springsteen,sgd_026611
lyr_03360,Follow That,Bruce Springsteen,sgd_026564
lyr_03363,Gypsy Woman,Bruce Springsteen,sgd_002041
lyr_03367,Hold On,Bruce Springsteen,sgd_026582
lyr_03369,Balboa Park,Bruce Springsteen,sgd_026533
lyr_03371,Better Days,Bruce Springsteen,sgd_026538
lyr_03377,Dry Lightning,Bruce Springsteen,sgd_026559
lyr_03381,Into The Fire,Bruce Springsteen,sgd_002048
lyr_03395,Heartbreak Hotel,Bruce Springsteen,sgd_026575
lyr_03396,Book Of Dreams,Bruce Springsteen,sgd_026543
lyr_03397,Blood Brothers,Bruce Springsteen,sgd_026542
lyr_03401,Bad Moon Rising,Bruce Springsteen,sgd_026531
lyr_03409,30 Days Out,Bruce Springsteen,sgd_002003
lyr_03413,Jersey Girl,Bruce Springsteen,sgd_026600
lyr_03416,Merry Christmas Baby,Bruce Springsteen,sgd_026630
lyr_03422,Action In The Streets,Bruce Springsteen,sgd_002004
lyr_03448,All That Heaven Will Allow,Bruce Springsteen,sgd_002007
lyr_03462,Across The Border,Bruce Springsteen,sgd_026521
lyr_03464,Empty Sky,Bruce Springsteen,sgd_002027
lyr_03465,Family Song,Bruce Springsteen,sgd_002031
lyr_03468,I Wish I Were Blind,Bruce Springsteen,sgd_026588
lyr_03475,Child Bride,Bruce Springsteen,sgd_002016
lyr_03478,Local Hero,Bruce Springsteen,sgd_026615
lyr_03484,Galveston Bay,Bruce Springsteen,sgd_002037
lyr_03486,English Sons,Bruce Springsteen,sgd_026560
lyr_03490,Cautious Man,Bruce Springsteen,sgd_002015
lyr_03491,Highway 29,Bruce Springsteen,sgd_026580
lyr_03493,57 Channels,Bruce Springsteen,sgd_026518
lyr_03500,A Good Man Is Hard To Find,Bruce Springsteen,sgd_026519
lyr_03504,Boom Boom Boom,Bruce Springsteen,sgd_002010
lyr_03506,Cross My Heart,Bruce Springsteen,sgd_002021
lyr_03508,Leap Of Faith,Bruce Springsteen,sgd_026608
lyr_03514,If I Should Fall Behind,Bruce Springsteen,sgd_026590
lyr_03527,Further On,Bruce Springsteen,sgd_002036
lyr_03531,Fever,Bruce Springsteen,sgd_026563
lyr_03560,Jungleland,Bruce Springsteen,sgd_002052
lyr_03564,Glory Days,Bruce Springsteen,sgd_002038
lyr_03567,Human Touch,Bruce Springsteen,sgd_002044
lyr_03568,Hungry Heart,Bruce Springsteen,sgd_026584
lyr_03569,Missing,Bruce Springsteen,sgd_026631
lyr_03570,County Fair,Bruce Springsteen,sgd_002019
lyr_03571,Brilliant Disguise,Bruce Springsteen,sgd_026545
lyr_03577,Living Proof,Bruce Springsteen,sgd_026614
lyr_03580,Dancing In The Dark,Bruce Springsteen,sgd_026550
lyr_03581,Atlantic City,Bruce Springsteen,sgd_026529
lyr_03583,For You,Bruce Springsteen,sgd_026565
lyr_03585,Badlands,Bruce Springsteen,sgd_026532
lyr_03586,Born To Run,Bruce Springsteen,sgd_002011
lyr_03590,Lucky Town,Bruce Springsteen,sgd_026620
lyr_03591,Blinded By The Light,Bruce Springsteen,sgd_026541
lyr_03593,Lift Me Up,Bruce Springsteen,sgd_026610
lyr_03610,Downbound Train,Bruce Springsteen,sgd_002026
lyr_03613,Independence Day,Bruce Springsteen,sgd_026596
lyr_03616,Hurry Up,Bruce Springsteen,sgd_002046
lyr_03617,Drive All Night,Bruce Springsteen,sgd_026558
lyr_03618,Factory,Bruce Springsteen,sgd_002029
lyr_03622,Crush On You,Bruce Springsteen,sgd_002022
lyr_03623,Cover Me,Bruce Springsteen,sgd_002020
lyr_03629,Frankie Fell In Love,Bruce Springsteen,sgd_026566
lyr_03630,Mansion On The Hill,Bruce Springsteen,sgd_026624
lyr_03631,Just Like Fire Would,Bruce Springsteen,sgd_026603
lyr_03632,Hunter Of Invisible Game,Bruce Springsteen,sgd_002045
lyr_03638,Jackson Cage,Bruce Springsteen,sgd_026598
lyr_03644,Hey Blue Eyes,Bruce Springsteen,sgd_026578
lyr_03646,Cadillac Ranch,Bruce Springsteen,sgd_002013
lyr_03647,American Beauty,Bruce Springsteen,sgd_026526
lyr_03648,Highway Patrolman,Bruce Springsteen,sgd_002043
lyr_03651,Darlington County,Bruce Springsteen,sgd_002024
lyr_03656,Fade Away,Bruce Springsteen,sgd_002030
lyr_03661,Erie Canal,Bruce Springsteen,sgd_026561
lyr_03662,American Skin,Bruce Springsteen,sgd_026527
lyr_03664,High Hopes,Bruce Springsteen,sgd_026579
lyr_03665,Bobby Jean,Bruce Springsteen,sgd_002009
lyr_03669,Eyes On The Prize,Bruce Springsteen,sgd_026562
lyr_03671,Johnny 99,Bruce Springsteen,sgd_002051
lyr_03672,Buffalo Gals,Bruce Springsteen,sgd_002012
lyr_03674,Dream Baby Dream,Bruce Springsteen,sgd_026556
lyr_03675,I Wanna Marry You,Bruce Springsteen,sgd_026587
lyr_03676,Mary Mary,Bruce Springsteen,sgd_026626
lyr_03684,Down In The Hole,Bruce Springsteen,sgd_026555
lyr_03771,I Dig Everything,David Bowie,sgd_003787
lyr_03774,Good Morning Girl,David Bowie,sgd_028967
lyr_03777,Fly,David Bowie,sgd_003779
lyr_03782,Did You Ever Have A Dream,David Bowie,sgd_003773
lyr_03784,And I Say To Myself,David Bowie,sgd_003752
lyr_03786,Do Anything You Say,David Bowie,sgd_028950
lyr_03792,Life Is A Circus,David Bowie,sgd_003809
lyr_03810,Kingdom Come,David Bowie,sgd_028987
lyr_03817,Ashes To Ashes,David Bowie,sgd_028924
lyr_03818,Fashion,David Bowie,sgd_028958
lyr_03820,Boss Of Me,David Bowie,sgd_028935
lyr_03832,If You Can See Me,David Bowie,sgd_003794
lyr_03840,Love Is Lost,David Bowie,sgd_003816
lyr_03842,Dirty Boys,David Bowie,sgd_003774
lyr_03844,Atomica,David Bowie,sgd_003755
lyr_03845,Heat,David Bowie,sgd_003782
lyr_03856,Big Brother,David Bowie,sgd_028932
lyr_03857,Future Legend,David Bowie,sgd_003780
lyr_03860,1984,David Bowie,sgd_003747
lyr_03861,Diamond Dogs,David Bowie,sgd_003772
lyr_03867,Fame,David Bowie,sgd_028955
lyr_03868,Can You Hear Me,David Bowie,sgd_028940
lyr_03869,Across The Universe,David Bowie,sgd_028912
lyr_03872,Fascination,David Bowie,sgd_028957
lyr_03873,Knock On Wood,David Bowie,sgd_003801
lyr_03874,Absolute Beginners,David Bowie,sgd_028911
lyr_03876,All The Young Dudes,David Bowie,sgd_003750
lyr_03890,China Girl,David Bowie,sgd_003762
lyr_03892,Cactus,David Bowie,sgd_003760
lyr_03897,Afraid,David Bowie,sgd_028913
lyr_03899,Hallo Spaceboy,David Bowie,sgd_028968
lyr_03909,Aladdin Sane,David Bowie,sgd_028915
lyr_03910,Cracked Actor,David Bowie,sgd_028948
lyr_03916,Lady Grinning Soul,David Bowie,sgd_003803
lyr_03920,Friday On My Mind,David Bowie,sgd_028961
lyr_03930,Girls,David Bowie,sgd_028963
lyr_03933,Letter To Hermione,David Bowie,sgd_003808
lyr_03935,Join The Gang,David Bowie,sgd_028983
lyr_03937,Crack City,David Bowie,sgd_028947
lyr_03940,Almost Grown,David Bowie,sgd_028917
lyr_03944,Dead Against It,David Bowie,sgd_003770
lyr_03953,Criminal World,David Bowie,sgd_003765
lyr_03957,If There Is Something,David Bowie,sgd_028974
lyr_03958,I Have Not Been To Oxford Town,David Bowie,sgd_003789
lyr_03961,I Feel Free,David Bowie,sgd_003788
lyr_03969,Black Tie White Noise,David Bowie,sgd_028933
lyr_03974,Cat People,David Bowie,sgd_028942
lyr_03983,I Would Be Your Slave,David Bowie,sgd_003793
lyr_03985,Love Song,David Bowie,sgd_003817
lyr_03989,Julie,David Bowie,sgd_028984
lyr_03992,Little Toy Soldier,David Bowie,sgd_003812
lyr_03995,A Foggy Day,David Bowie,sgd_003748
lyr_03998,Liza Jane,David Bowie,sgd_003814
lyr_04001,Maid Of Bond Street,David Bowie,sgd_028994
lyr_04003,Ballad Of The Adventurers,David Bowie,sgd_028928
lyr_04013,A Small Plot Of Land,David Bowie,sgd_028910
lyr_04014,Dead Man Walking,David Bowie,sgd_003771
lyr_04018,Looking For Satellites,David Bowie,sgd_028990
lyr_04021,An Occasional Dream,David Bowie,sgd_028921
lyr_04022,Buzz The Fuzz,David Bowie,sgd_028939
lyr_04023,Bombers,David Bowie,sgd_003758
lyr_04038,Come And Buy My Toys,David Bowie,sgd_028946
lyr_04051,Leon Takes Us Outside,David Bowie,sgd_003805
lyr_04055,Amsterdam,David Bowie,sgd_028920
lyr_04058,Janine,David Bowie,sgd_028980
lyr_04062,Get Real,David Bowie,sgd_028962
lyr_04063,Love You Till Tuesday,David Bowie,sgd_003818
lyr_04071,Little Bombadier,David Bowie,sgd_003811
lyr_04074,Conversation Piece,David Bowie,sgd_003764
lyr_04075,Baby Grace,David Bowie,sgd_028926
lyr_04093,Lover To The Dawn,David Bowie,sgd_003819
lyr_04095,Miracle Goodnight,David Bowie,sgd_028997
lyr_04099,Amlapura,David Bowie,sgd_028919
lyr_04121,Baby Loves That Way,David Bowie,sgd_028927
lyr_04123,A Better Future,David Bowie,sgd_028909
lyr_04128,Baby Can Dance,David Bowie,sgd_028925
lyr_04133,Holy Holy,David Bowie,sgd_003785
lyr_04135,Karma Man,David Bowie,sgd_028986
lyr_04139,Amazing,David Bowie,sgd_003751
lyr_04140,All The Madmen,David Bowie,sgd_028916
lyr_04142,After All,David Bowie,sgd_028914
lyr_04151,Blue Jean,David Bowie,sgd_003757
lyr_04153,I Keep Forgetting,David Bowie,sgd_003790
lyr_04155,Dancing With The Big Boys,David Bowie,sgd_028949
lyr_04156,Loving The Alien,David Bowie,sgd_003820
lyr_04168,Changes,David Bowie,sgd_028943
lyr_04169,Andy Warhol,David Bowie,sgd_028922
lyr_04171,Kooks,David Bowie,sgd_003802
lyr_04175,Fill Your Heart,David Bowie,sgd_028959
lyr_04178,Always Crashing In The Same Car,David Bowie,sgd_028918
lyr_04182,Heroes,David Bowie,sgd_003784
lyr_04185,Beauty And The Beast,David Bowie,sgd_003756
lyr_04191,Blackout,David Bowie,sgd_028934
lyr_04193,Joe The Lion,David Bowie,sgd_028981
lyr_04204,Five Years,David Bowie,sgd_028960
lyr_04207,Lady Stardust,David Bowie,sgd_003804
lyr_04214,Hang On To Yourself,David Bowie,sgd_028969
lyr_04222,Looking For Water,David Bowie,sgd_028991
lyr_04223,Days,David Bowie,sgd_003769
lyr_04225,Fall Dog Bombs The Moon,David Bowie,sgd_028954
lyr_04227,Bring Me The Disco King,David Bowie,sgd_003759
lyr_04246,Golden Years,David Bowie,sgd_028966
lyr_04260,Magic Dance,David Bowie,sgd_028993
lyr_04267,As The World Falls Down,David Bowie,sgd_003754
lyr_04272,Chilly Down,David Bowie,sgd_003761
lyr_04282,Looking For A Friend,David Bowie,sgd_028989
lyr_04283,Memory Of A Free Festival Part 2,David Bowie,sgd_028996
lyr_04289,I Took A Trip On A Gemini Spaceship,David Bowie,sgd_003792
lyr_04292,Dodo,David Bowie,sgd_028951
lyr_04293,Little Wonder,David Bowie,sgd_003813
lyr_04297,In The Heat Of The Morning,David Bowie,sgd_003797
lyr_04302,Let Me Sleep Beside You,David Bowie,sgd_003806
lyr_04304,Jump They Say,David Bowie,sgd_028985
lyr_04310,Buddha Of Suburbia,David Bowie,sgd_028937
lyr_04314,Bang Bang,David Bowie,sgd_028929
lyr_04318,Day In Day Out,David Bowie,sgd_003768
lyr_04320,Beat Of Your Drum,David Bowie,sgd_028930
lyr_04321,Glass Spider,David Bowie,sgd_028964
lyr_04328,Fantastic Voyage,David Bowie,sgd_028956
lyr_04330,Boys Keep Swinging,David Bowie,sgd_028936
lyr_04332,Look Back In Anger,David Bowie,sgd_028988
lyr_04333,African Night Flight,David Bowie,sgd_003749
lyr_04340,Long Grey Mare,Fleetwood Mac,sgd_006165
lyr_04341,Got To Move,Fleetwood Mac,sgd_006126
lyr_04342,Rattlesnake Shake,Fleetwood Mac,sgd_006201
lyr_04344,Although The Sun Is Shining,Fleetwood Mac,sgd_006069
lyr_04362,Man Of The World,Fleetwood Mac,sgd_006176
lyr_04364,A Fool No More,Fleetwood Mac,sgd_006065
lyr_04369,Ricky,Fleetwood Mac,sgd_006205
lyr_04370,Coming Home,Fleetwood Mac,sgd_006098
lyr_04371,Cold Black Night,Fleetwood Mac,sgd_006095
lyr_04372,Hungry Country Girl,Fleetwood Mac,sgd_006136
lyr_04374,Dust My Broom,Fleetwood Mac,sgd_006110
lyr_04375,Merry Go Round,Fleetwood Mac,sgd_006178
lyr_04376,Rambling Pony,Fleetwood Mac,sgd_006200
lyr_04377,Black Magic Woman,Fleetwood Mac,sgd_006081
lyr_04381,No Place To Go,Fleetwood Mac,sgd_006188
lyr_04382,Lazy Poker Blues,Fleetwood Mac,sgd_006161
lyr_04388,If You Be My Baby,Fleetwood Mac,sgd_006147
lyr_04390,Doctor Brown,Fleetwood Mac,sgd_006103
lyr_04393,Down Endless Street,Fleetwood Mac,sgd_006106
lyr_04395,My Heart Beat Like A Hammer,Fleetwood Mac,sgd_032623
lyr_04399,Blow By Blow,Fleetwood Mac,sgd_006084
lyr_04400,I Need Your Love,Fleetwood Mac,sgd_006145
lyr_04403,Black Jack Blues,Fleetwood Mac,sgd_006080
lyr_04408,I Loved Another Woman,Fleetwood Mac,sgd_006143
lyr_04410,Not Make Believe,Fleetwood Mac,sgd_006190
lyr_04411,Need Your Love Tonight,Fleetwood Mac,sgd_032625
lyr_04412,Love That Burns,Fleetwood Mac,sgd_006171
lyr_04420,Loving Kind,Fleetwood Mac,sgd_006173
lyr_04422,Madison Blues,Fleetwood Mac,sgd_006174
lyr_04423,Second Hand News,Fleetwood Mac,sgd_032634
lyr_04427,Oh Daddy,Fleetwood Mac,sgd_006194
lyr_04442,Gold Dust Woman,Fleetwood Mac,sgd_006124
lyr_04445,Like It This Way,Fleetwood Mac,sgd_006163
lyr_04455,Only Over You,Fleetwood Mac,sgd_032628
lyr_04458,Believe Me,Fleetwood Mac,sgd_006077
lyr_04459,One More Night,Fleetwood Mac,sgd_006195
lyr_04460,Beautiful Child,Fleetwood Mac,sgd_006074
lyr_04465,Silver Heels,Fleetwood Mac,sgd_006215
lyr_04467,Mission Bell,Fleetwood Mac,sgd_032620
lyr_04470,One Together,Fleetwood Mac,sgd_032627
lyr_04472,Remember Me,Fleetwood Mac,sgd_006203
lyr_04473,Homeward Bound,Fleetwood Mac,sgd_006134
lyr_04474,Hypnotized,Fleetwood Mac,sgd_006137
lyr_04475,Love In Store,Fleetwood Mac,sgd_006167
lyr_04476,Ggodbye Angel,Fleetwood Mac,sgd_006121
lyr_04477,No Questions Asked,Fleetwood Mac,sgd_006189
lyr_04480,Peacekeeper,Fleetwood Mac,sgd_006197
lyr_04482,Book Of Love,Fleetwood Mac,sgd_006086
lyr_04485,Mean Old Fireman,Fleetwood Mac,sgd_006177
lyr_04487,Red Rover,Fleetwood Mac,sgd_006202
lyr_04490,As Long As You Follow,Fleetwood Mac,sgd_006071
lyr_04491,Monday Morning,Fleetwood Mac,sgd_032621
lyr_04492,Bermuda Triangle,Fleetwood Mac,sgd_006078
lyr_04494,Homework,Fleetwood Mac,sgd_006135
lyr_04495,Behind The Mask,Fleetwood Mac,sgd_006076
lyr_04496,Hi Ho Silver,Fleetwood Mac,sgd_006131
lyr_04498,Never Forget,Fleetwood Mac,sgd_006185
lyr_04499,Before The Beginning,Fleetwood Mac,sgd_006075
lyr_04500,Sisters Of The Moon,Fleetwood Mac,sgd_006217
lyr_04501,Bright Fire,Fleetwood Mac,sgd_006088
lyr_04502,Born Enchanter,Fleetwood Mac,sgd_006087
lyr_04504,Blood On The Floor,Fleetwood Mac,sgd_006083
lyr_04508,Paper Doll,Fleetwood Mac,sgd_032629
lyr_04509,Affairs Of The Heart,Fleetwood Mac,sgd_006066
lyr_04511,One Sunny Day,Fleetwood Mac,sgd_032626
lyr_04512,Morning Rain,Fleetwood Mac,sgd_006181
lyr_04513,Lay It All Down,Fleetwood Mac,sgd_006160
lyr_04515,I Do,Fleetwood Mac,sgd_006139
lyr_04516,Love Is Dangerous,Fleetwood Mac,sgd_006169
lyr_04520,Sands Of Time,Fleetwood Mac,sgd_006208
lyr_04521,Save Me A Place,Fleetwood Mac,sgd_006210
lyr_04522,Hollywood,Fleetwood Mac,sgd_006133
lyr_04523,Everybody Finds Out,Fleetwood Mac,sgd_006113
lyr_04526,Smile At You,Fleetwood Mac,sgd_006219
lyr_04527,Family Man,Fleetwood Mac,sgd_032615
lyr_04528,Nights In Estoril,Fleetwood Mac,sgd_006187
lyr_04529,Not That Funny,Fleetwood Mac,sgd_006191
lyr_04532,Come,Fleetwood Mac,sgd_006096
lyr_04534,Child Of Mine,Fleetwood Mac,sgd_006093
lyr_04535,Love Shines,Fleetwood Mac,sgd_006170
lyr_04539,Heroes Are Hard To Find,Fleetwood Mac,sgd_006130
lyr_04540,Crystal,Fleetwood Mac,sgd_006099
lyr_04542,Leaving Town Blues,Fleetwood Mac,sgd_006162
lyr_04547,Say Goodbye,Fleetwood Mac,sgd_032632
lyr_04548,Say You Will,Fleetwood Mac,sgd_006211
lyr_04552,Freedom,Fleetwood Mac,sgd_006119
lyr_04554,Love That Woman,Fleetwood Mac,sgd_006172
lyr_04555,For Your Love,Fleetwood Mac,sgd_006118
lyr_04556,Dissatisfied,Fleetwood Mac,sgd_006101
lyr_04557,Jewel Eyed Judy,Fleetwood Mac,sgd_006155
lyr_04558,Make Me A Mask,Fleetwood Mac,sgd_006175
lyr_04559,Keep On Going,Fleetwood Mac,sgd_006157
lyr_04562,Closing My Eyes,Fleetwood Mac,sgd_006094
lyr_04565,Empire State,Fleetwood Mac,sgd_006112
lyr_04566,Night Watch,Fleetwood Mac,sgd_006186
lyr_04567,Emerald Eyes,Fleetwood Mac,sgd_006111
lyr_04568,Somebody,Fleetwood Mac,sgd_006220
lyr_04569,Over My Head,Fleetwood Mac,sgd_006196
lyr_04575,Running Through The Garden,Fleetwood Mac,sgd_006207
lyr_04576,Show Me A Smile,Fleetwood Mac,sgd_032638
lyr_04578,Blue Letter,Fleetwood Mac,sgd_006085
lyr_04579,Did You Ever Love Me,Fleetwood Mac,sgd_006100
lyr_04581,Mystified,Fleetwood Mac,sgd_032624
lyr_04583,All Over Again,Fleetwood Mac,sgd_006067
lyr_04584,Skies The Limit,Fleetwood Mac,sgd_006218
lyr_04585,Miles Away,Fleetwood Mac,sgd_006179
lyr_04586,Save Me,Fleetwood Mac,sgd_006209
lyr_04589,Last Night,Fleetwood Mac,sgd_006159
lyr_04590,Angel,Fleetwood Mac,sgd_006070
lyr_04591,Silver Girl,Fleetwood Mac,sgd_006214
lyr_04592,Bad Loser,Fleetwood Mac,sgd_006072
lyr_04593,Gypsy,Fleetwood Mac,sgd_006127
lyr_04594,Goodbye Baby,Fleetwood Mac,sgd_006125
lyr_04596,Do You Know,Fleetwood Mac,sgd_006102
lyr_04597,Fireflies,Fleetwood Mac,sgd_032616
lyr_04599,Dust,Fleetwood Mac,sgd_006109
lyr_04600,Hard Feelings,Fleetwood Mac,sgd_006128
lyr_04601,Nothing Without You,Fleetwood Mac,sgd_006192
lyr_04602,Murrow Turning Over In His Grave,Fleetwood Mac,sgd_032622
lyr_04607,Just Crazy Love,Fleetwood Mac,sgd_006156
lyr_04609,Come A Little Bit Closer,Fleetwood Mac,sgd_006097
lyr_04612,I Wonder Why,Fleetwood Mac,sgd_006146
lyr_04614,Caroline,Fleetwood Mac,sgd_006092
lyr_04616,Little Lies,Fleetwood Mac,sgd_006164
lyr_04617,Seven Wonders,Fleetwood Mac,sgd_006212
lyr_04618,Prove Your Love,Fleetwood Mac,sgd_006199
lyr_04620,Hold Me,Fleetwood Mac,sgd_006132
lyr_04622,Sara,Fleetwood Mac,sgd_032631
lyr_04623,First Train Home,Fleetwood Mac,sgd_032617
lyr_04624,Allow Me One More Show,Fleetwood Mac,sgd_006068
lyr_04625,Revelation,Fleetwood Mac,sgd_006204
lyr_04627,Future Games,Fleetwood Mac,sgd_006120
lyr_04628,Go Insane,Fleetwood Mac,sgd_006122
lyr_04629,Bare Trees,Fleetwood Mac,sgd_006073
lyr_04630,In The Back Of My Mind,Fleetwood Mac,sgd_032618
lyr_04632,Heart Of Stone,Fleetwood Mac,sgd_006129
lyr_04636,Miranda,Fleetwood Mac,sgd_006180
lyr_04639,Sentimental Lady,Fleetwood Mac,sgd_032635
lyr_04640,Big Love,Fleetwood Mac,sgd_006079
lyr_04641,Silver Springs,Fleetwood Mac,sgd_006216
lyr_04643,Dreams,Fleetwood Mac,sgd_006108
lyr_04646,Go Your Own Way,Fleetwood Mac,sgd_006123
lyr_04647,Everywhere,Fleetwood Mac,sgd_006115
lyr_04649,Say You Love Me,Fleetwood Mac,sgd_032633
lyr_04652,My Little Demon,Fleetwood Mac,sgd_006183
lyr_04653,Rhiannon,Fleetwood Mac,sgd_032630
lyr_04655,Bleed To Love Her,Fleetwood Mac,sgd_006082
lyr_04656,Landslide,Fleetwood Mac,sgd_006158
lyr_04657,I Got It In For You,Fleetwood Mac,sgd_006141
lyr_04671,Do I Ever Cross Your Mind,Dolly Parton,sgd_004294
lyr_04673,But You Know I Love You,Dolly Parton,sgd_029924
lyr_04680,Heartbreaker,Dolly Parton,sgd_004318
lyr_04687,Closer By The Hour,Dolly Parton,sgd_029930
lyr_04694,Heartbreak Express,Dolly Parton,sgd_004317
lyr_04701,Coat Of Many Colors,Dolly Parton,sgd_004287
lyr_04726,Drives Me Crazy,Dolly Parton,sgd_029953
lyr_04741,Go Tell It On The Mountain,Dolly Parton,sgd_004310
lyr_04745,I Dreamed Of A Hillbilly Heaven,Dolly Parton,sgd_004322
lyr_04751,All I Need Is You,Dolly Parton,sgd_004267
lyr_04763,Do You Think That Time Stands Still,Dolly Parton,sgd_004296
lyr_04787,Go To Hell,Dolly Parton,sgd_004311
lyr_04791,9 To 5,Dolly Parton,sgd_029892
lyr_04795,Hold Fast To The Right,Dolly Parton,sgd_029981
lyr_04810,All I Can Do,Dolly Parton,sgd_004266
lyr_04818,Afraid To Love Again,Dolly Parton,sgd_004263
lyr_04826,Big Wind,Dolly Parton,sgd_029912
lyr_04830,I Can,Dolly Parton,sgd_029995
lyr_04832,Backwoods Barbie,Dolly Parton,sgd_029899
lyr_04838,Chicken Every Sunday,Dolly Parton,sgd_004285
lyr_04862,Always The First Time,Dolly Parton,sgd_004269
lyr_04873,Because I Love You,Dolly Parton,sgd_029904
lyr_04876,Cologne,Dolly Parton,sgd_029931
lyr_04909,Crimson And Clover,Dolly Parton,sgd_004292
lyr_04914,Both Sides Now,Dolly Parton,sgd_029919
lyr_04922,Comes And Goes,Dolly Parton,sgd_029932
lyr_04923,Golden Streets Of Glory,Dolly Parton,sgd_004312
lyr_04924,But You Loved Me Then,Dolly Parton,sgd_029925
lyr_04927,Daddy Was An Old Time Preacher Man,Dolly Parton,sgd_029936
lyr_04931,Before You Make Up Your Mind,Dolly Parton,sgd_029906
lyr_04932,Chas,Dolly Parton,sgd_004284
lyr_04934,He Left Me Love,Dolly Parton,sgd_004315
lyr_04935,I Believe,Dolly Parton,sgd_029993
lyr_04946,Book Of Life,Dolly Parton,sgd_004282
lyr_04948,Down From Dover,Dolly Parton,sgd_029950
lyr_04950,Do You Hear The Robins Sing,Dolly Parton,sgd_004295
lyr_04952,How Great Thou Art,Dolly Parton,sgd_029989
lyr_04953,Daddy,Dolly Parton,sgd_029935
lyr_04954,Busy Signal,Dolly Parton,sgd_029923
lyr_04958,Blue Me,Dolly Parton,sgd_029914
lyr_04960,Deportee,Dolly Parton,sgd_029942
lyr_04966,Fuel To The Flame,Dolly Parton,sgd_004306
lyr_04968,Detroit City,Dolly Parton,sgd_029943
lyr_04982,Burning,Dolly Parton,sgd_029922
lyr_04983,Before The Next Teardrop Falls,Dolly Parton,sgd_029905
lyr_04986,Great Balls Of Fire,Dolly Parton,sgd_029968
lyr_04990,Change,Dolly Parton,sgd_029929
lyr_04991,Blackie Kentucky,Dolly Parton,sgd_029913
lyr_04992,Elusive Butterfly,Dolly Parton,sgd_004303
lyr_04993,Full Circle,Dolly Parton,sgd_029963
lyr_04994,Hollywood Potters,Dolly Parton,sgd_029986
lyr_05000,Getting In My Way,Dolly Parton,sgd_004309
lyr_05007,Before I Met You,Dolly Parton,sgd_004279
lyr_05012,Better Part Of Life,Dolly Parton,sgd_029911
lyr_05015,Hungry Again,Dolly Parton,sgd_029990
lyr_05025,After The Goldrush,Dolly Parton,sgd_004264
lyr_05035,A Better Place To Live,Dolly Parton,sgd_029893
lyr_05039,Dump The Dude,Dolly Parton,sgd_004300
lyr_05043,Applejack,Dolly Parton,sgd_004272
lyr_05046,Even A Fool Would Let Go,Dolly Parton,sgd_029956
lyr_05054,Dumb Blonde,Dolly Parton,sgd_029954
lyr_05061,High Sierra,Dolly Parton,sgd_029978
lyr_05074,A Few Old Memories,Dolly Parton,sgd_004259
lyr_05075,Gamble Either Way,Dolly Parton,sgd_004307
lyr_05076,Family,Dolly Parton,sgd_004305
lyr_05090,Cash On The Barrelhead,Dolly Parton,sgd_029928
lyr_05100,Help,Dolly Parton,sgd_029972
lyr_05105,As Soon As I Touched Him,Dolly Parton,sgd_004275
lyr_05110,Calm On The Water,Dolly Parton,sgd_029927
lyr_05121,Come Back To Me,Dolly Parton,sgd_004288
lyr_05122,Act Like A Fool,Dolly Parton,sgd_004261
lyr_05127,Behind Closed Doors,Dolly Parton,sgd_029907
lyr_05129,Country Road,Dolly Parton,sgd_004291
lyr_05134,Almost In Love,Dolly Parton,sgd_004268
lyr_05137,Christmas Without You,Dolly Parton,sgd_004286
lyr_05139,Down,Dolly Parton,sgd_029949
lyr_05141,Best Woman Wins,Dolly Parton,sgd_029908
lyr_05142,As Much As Always,Dolly Parton,sgd_004274
lyr_05145,Amazing Grace,Dolly Parton,sgd_004270
lyr_05150,Endless Stream Of Tears,Dolly Parton,sgd_029955
lyr_05170,Beautiful Lie,Dolly Parton,sgd_029903
lyr_05175,Crippled Bird,Dolly Parton,sgd_029933
lyr_05181,Brave Little Soldier,Dolly Parton,sgd_004283
lyr_05188,I Know You By Heart,Dolly Parton,sgd_004324
lyr_05193,Bubbling Over,Dolly Parton,sgd_029921
lyr_05195,Heartsong,Dolly Parton,sgd_004319
lyr_05196,Honky Tonk Songs,Dolly Parton,sgd_029987
lyr_05198,Down On Music Row,Dolly Parton,sgd_004298
lyr_05200,Dagger Through The Heart,Dolly Parton,sgd_029940
lyr_05202,Butterflies,Dolly Parton,sgd_029926
lyr_05207,Downtown,Dolly Parton,sgd_029951
